Name	TPM_Tb148_quant	TPM_Tb149_quant	TPM_Tb150_quant	TPM_Tb151_quant	TPM_Tb152_quant	TPM_Tb153_quant
MSTRG.12083.2	0.000000	0.115652	0.165242	0.163317	0.093828	0.177411
MSTRG.12083.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.140429
KWMTBOMO13267.mrna1	0.000000	0.158462	0.167125	0.000000	0.076245	0.000000
KWMTBOMO13268.mrna1	3.249888	3.273689	7.166830	3.654271	2.406561	5.789847
KWMTBOMO13269.mrna1	0.259863	0.202730	0.907627	0.677423	0.565327	1.216030
KWMTBOMO13270.mrna1	0.065404	0.059040	0.309072	0.131443	0.104819	0.201687
KWMTBOMO13271.mrna1	2.560633	7.810936	9.298413	6.500473	6.370558	8.911092
MSTRG.12088.1	0.000000	0.000000	0.000000	0.000000	0.593806	0.000000
MSTRG.12088.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12089.1	0.799486	0.815423	1.194605	0.906161	0.767447	1.125353
MSTRG.12090.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.131052
MSTRG.12090.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13272.mrna1	0.044974	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13273.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13274.mrna1	0.349830	0.322142	0.000000	0.000000	0.000000	0.202457
KWMTBOMO13275.mrna1	0.000000	0.325432	0.159797	0.000000	0.163448	0.000000
KWMTBOMO13276.mrna1	0.331022	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12093.1	0.000000	0.000000	0.088163	0.000000	0.000000	0.097820
KWMTBOMO13277.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12093.3	0.121497	0.000000	0.207486	0.028424	0.054486	0.310713
KWMTBOMO13278.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13279.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12092.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13280.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12091.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12094.1	0.032614	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13281.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13282.mrna1	1.883424	1.805334	3.070305	1.831845	1.336623	2.243516
MSTRG.12097.1	6.057370	7.924559	6.962414	5.656998	6.607885	8.424076
KWMTBOMO13283.mrna1	154.942444	173.142025	184.653547	150.225930	170.858579	174.450353
MSTRG.12100.1	4.909519	3.976635	6.299182	7.064703	2.469450	5.042577
MSTRG.12100.2	0.000000	0.266320	0.332247	0.000000	0.931188	2.399198
KWMTBOMO13284.mrna1	1.156750	1.345583	2.181037	0.881100	0.805784	1.729974
KWMTBOMO13285.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12098.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12099.1	0.000000	0.000000	0.136771	0.000000	0.000000	0.000000
KWMTBOMO13286.mrna1	0.084242	0.152414	0.000000	0.162269	0.176788	0.549692
KWMTBOMO13287.mrna1	38.299452	24.049150	32.960368	42.320874	22.228057	32.705364
MSTRG.12103.1	0.452272	0.962196	0.815752	0.758314	0.489670	1.025527
KWMTBOMO13288.mrna1	0.000000	0.000000	0.846726	0.000000	0.000000	0.000000
KWMTBOMO13289.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12104.1	2.893402	2.218976	3.233418	3.381242	2.011780	3.723200
MSTRG.12104.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13290.mrna1	1.125953	1.344627	0.870344	0.000000	1.194070	0.000000
KWMTBOMO13291.mrna1	1.097603	1.321180	1.707653	1.229822	1.203856	0.855363
MSTRG.12102.1	0.000000	0.000000	0.268047	0.028898	0.000000	0.000000
KWMTBOMO13292.mrna1	0.000000	0.000000	0.000000	0.000000	0.032647	0.633019
KWMTBOMO13293.mrna1	29.619990	23.409846	31.454962	29.853062	24.699817	34.347402
MSTRG.12105.1	0.316866	0.000000	0.000000	0.252977	0.000000	0.234817
MSTRG.12106.1	0.000000	0.017593	0.086838	0.000000	0.000000	0.022067
KWMTBOMO13294.mrna1	3.077054	2.185852	6.456143	4.288812	5.008887	7.651317
KWMTBOMO13295.mrna1	24.286345	26.274751	38.183439	27.318156	27.930316	45.791134
MSTRG.12128.1	0.279328	0.224182	0.448790	0.261222	0.303587	0.367594
MSTRG.12129.1	3.437192	3.909994	5.119329	4.512008	3.691682	4.997663
MSTRG.12129.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.430910
KWMTBOMO13296.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12130.1	0.000000	0.000000	0.000000	0.412023	0.000000	0.000000
KWMTBOMO13297.mrna1	4.387071	2.451808	2.779430	6.132035	4.398952	2.350806
KWMTBOMO13298.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12126.1	0.394826	0.494602	0.414226	0.345757	0.517032	0.472811
MSTRG.12133.1	0.010754	0.017048	0.030785	0.011442	0.008657	0.057656
MSTRG.12134.1	2.541091	6.149655	5.162366	2.734743	3.104404	3.761257
KWMTBOMO13299.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13300.mrna1	0.561957	0.942250	1.049704	0.815117	0.643731	1.396324
KWMTBOMO13301.mrna1	27.120032	25.832010	39.583432	26.495988	27.340377	36.789289
MSTRG.12132.2	7.664140	10.279509	11.095626	9.362275	8.986890	12.790740
MSTRG.12137.1	0.457799	0.509883	0.754651	0.365735	0.301550	0.543958
KWMTBOMO13302.mrna1	0.000000	0.376489	0.229355	0.000000	0.622097	0.710558
MSTRG.12139.1	0.528206	0.958368	0.548262	0.763854	0.547198	1.030213
MSTRG.12140.1	0.000000	0.000000	1.754918	0.000000	0.000000	0.000000
MSTRG.12140.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.729970
MSTRG.12140.3	25.242273	10.091634	23.405800	29.122794	7.706672	23.934733
MSTRG.12140.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12140.5	11.109408	6.264805	6.232187	8.661568	2.347050	12.746553
KWMTBOMO13303.mrna1	54.769349	33.731316	50.591150	53.290179	23.940874	42.366937
MSTRG.12140.7	0.000000	1.028940	1.063201	2.035193	0.000000	0.422348
MSTRG.12143.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12143.1	0.753789	0.562059	1.308420	0.735022	0.457598	1.607743
MSTRG.12143.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12143.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13304.mrna1	0.019378	0.021146	0.077847	0.000000	0.015805	0.017452
MSTRG.12143.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12143.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
