Name	TPM_Tb142_quant	TPM_Tb143_quant	TPM_Tb144_quant	TPM_Tb145_quant	TPM_Tb146_quant	TPM_Tb147_quant
KWMTBOMO02397.mrna1	0.000000	0.088120	0.167365	0.655935	0.713536	0.328445
MSTRG.18183.1	0.080048	0.045103	0.083348	0.032268	0.046292	0.060008
MSTRG.18184.1	0.039866	0.157851	0.061894	0.216386	0.231612	0.242226
KWMTBOMO02398.mrna1	0.120987	0.098636	0.055381	0.000000	0.073355	0.207385
KWMTBOMO02399.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02400.mrna1	0.000000	0.000000	0.000000	0.641556	0.342813	0.911312
MSTRG.18192.1	0.000000	0.155669	0.000000	0.535829	0.000000	0.584431
MSTRG.18191.2	0.021296	0.021110	0.023444	1.012247	1.088884	0.786951
MSTRG.18191.3	0.000000	0.000000	0.086703	0.000000	0.000000	0.000000
MSTRG.18193.1	6.799062	5.727145	5.812047	8.720799	9.047037	9.714007
MSTRG.18193.2	4.094982	3.987457	5.094730	5.646598	4.357157	8.032617
KWMTBOMO02401.mrna1	0.273294	0.000000	0.577895	0.000000	0.000000	1.825349
KWMTBOMO02402.mrna1	4.178944	4.501535	6.378951	5.301505	4.062483	8.567032
MSTRG.18189.1	2.001739	1.796268	1.927876	1.588209	1.751343	3.239190
MSTRG.18197.1	0.000000	0.173252	0.128933	0.000000	0.194902	0.000000
KWMTBOMO02403.mrna1	0.035783	0.106253	0.175092	0.038084	0.089585	0.024672
MSTRG.18197.3	0.189999	0.000000	0.000000	0.140675	0.000000	0.104785
MSTRG.18197.4	0.000000	0.000000	0.116004	0.072843	0.250053	0.000000
KWMTBOMO02404.mrna1	0.172582	0.217607	0.298077	0.000000	0.000000	0.000000
MSTRG.18196.1	1.153015	0.949766	0.812987	0.000000	0.000000	0.000000
MSTRG.18190.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18194.2	0.294925	1.421105	0.292217	0.000000	0.000000	0.000000
MSTRG.18194.1	1.402084	1.678957	1.688471	0.000000	0.000000	0.000000
KWMTBOMO02405.mrna1	0.168560	0.580968	0.563849	0.037657	0.062067	0.039091
MSTRG.18200.1	0.000000	0.000000	0.000000	0.532288	0.000000	0.000000
MSTRG.18200.2	0.000000	0.204897	0.337031	0.289075	0.000000	0.501296
MSTRG.18200.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18200.4	0.075023	0.000000	0.180373	0.000000	2.128423	1.481688
MSTRG.18200.5	0.576468	0.000000	0.000000	1.694358	1.976337	1.478704
MSTRG.18200.6	0.112536	0.187213	0.118502	1.122173	0.000000	0.591738
MSTRG.18200.7	0.328938	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02406.mrna1	0.000000	0.708583	0.407228	2.654224	1.843133	3.720194
MSTRG.18198.1	13.380409	3.906235	11.573914	0.830979	0.806383	1.197933
KWMTBOMO02407.mrna1	3.426687	1.279805	4.057514	0.000000	0.000000	0.000000
KWMTBOMO02408.mrna1	0.021607	0.014513	0.019001	0.000000	0.000000	0.000000
MSTRG.18215.1	0.000000	0.019580	0.018879	0.000000	0.000000	0.091725
KWMTBOMO02409.mrna1	0.662270	0.398854	0.927158	0.000000	0.265223	0.215591
MSTRG.18216.2	0.265976	0.482780	0.195420	0.141940	0.179397	0.153472
MSTRG.18215.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02410.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18215.5	11.566293	10.160216	11.650477	2.156404	2.409212	7.867743
MSTRG.18215.4	0.000000	0.000000	0.000000	0.000000	0.077331	0.000000
MSTRG.18215.6	1.616040	1.448424	1.587051	0.321469	0.307507	0.640478
MSTRG.18215.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
