Name	rcount_Tb166_quant	rcount_Tb167_quant	rcount_Tb168_quant	rcount_Tb169_quant	rcount_Tb170_quant	rcount_Tb171_quant
MSTRG.1366.1	10.004	3.697	7.892	7.704	15.033	5.974
MSTRG.1366.2	10.125	0.000	0.000	10.311	10.130	6.742
MSTRG.1366.3	0.000	3.154	0.000	0.000	0.000	0.000
MSTRG.1366.4	0.000	8.149	3.109	0.000	9.837	0.000
KWMTBOMO05394.mrna1	0.000	0.000	0.000	0.000	0.000	4.284
MSTRG.1375.1	0.000	9.424	16.107	30.498	37.752	4.965
MSTRG.1375.2	17.802	12.887	0.000	26.149	16.075	33.903
KWMTBOMO05395.mrna1	189.403	353.884	0.000	181.797	64.237	351.167
MSTRG.1375.3	215.689	179.257	266.187	319.044	338.863	128.807
MSTRG.1375.5	1491.749	1722.415	1618.448	2767.693	2751.116	1689.301
MSTRG.1367.1	0.000	0.000	0.000	0.000	1.000	1.000
MSTRG.1368.1	0.000	0.000	0.000	0.000	1.000	0.000
MSTRG.1369.1	1.000	0.000	2.000	6.000	7.782	4.000
MSTRG.1370.1	17.050	14.142	10.945	54.661	96.112	42.269
MSTRG.1371.1	0.000	0.000	0.000	1.000	1.000	0.000
MSTRG.1373.1	0.000	0.000	2.000	2.000	0.000	2.000
MSTRG.1373.2	0.000	4.000	0.000	0.000	4.802	0.000
MSTRG.1372.1	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1376.2	0.000	6.694	0.000	0.000	0.000	0.000
MSTRG.1376.1	0.000	0.000	0.000	0.000	9.355	0.000
KWMTBOMO05396.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1376.3	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05397.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05398.mrna1	33.000	10.306	28.142	210.382	172.666	63.000
MSTRG.1374.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1382.1	288.701	270.959	0.000	231.356	280.985	0.000
MSTRG.1382.2	0.000	0.000	167.484	446.182	269.890	127.451
MSTRG.1382.3	0.000	0.000	187.103	0.000	0.000	312.497
MSTRG.1382.4	235.344	345.499	357.978	176.524	372.196	213.424
MSTRG.1382.5	0.000	0.000	0.000	171.783	82.810	97.631
KWMTBOMO05399.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1379.1	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1380.1	5.000	7.000	14.001	4.000	4.000	1.000
KWMTBOMO05400.mrna1	131.015	108.036	169.081	24.000	37.169	18.000
KWMTBOMO05401.mrna1	471.512	468.622	598.172	724.295	757.779	545.310
MSTRG.1391.1	659.885	822.703	684.378	1063.064	1071.757	721.232
MSTRG.1392.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1392.2	32.308	0.000	0.000	0.000	0.000	0.000
MSTRG.1392.1	0.000	65.229	70.906	175.320	162.929	135.582
MSTRG.1392.4	22.600	0.000	0.000	119.838	135.842	67.266
KWMTBOMO05402.mrna1	0.000	0.000	12.478	49.505	20.684	24.905
MSTRG.1392.6	32.508	29.515	29.962	7.016	15.647	9.247
MSTRG.1392.7	30.599	26.285	29.654	0.000	1.063	1.000
MSTRG.1393.1	0.000	3.994	5.598	4.383	5.568	3.613
KWMTBOMO05403.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05404.mrna1	4.000	12.000	5.000	41.000	39.000	27.000
MSTRG.1387.1	4.530	6.134	5.086	14.962	32.600	10.028
MSTRG.1388.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1383.1	0.000	0.000	0.000	1.000	1.000	0.000
MSTRG.1384.1	0.000	0.000	0.000	5.127	0.000	1.636
MSTRG.1385.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1389.1	0.000	0.000	0.000	4.409	17.633	10.436
MSTRG.1390.1	0.000	0.000	0.000	1.824	5.879	0.000
MSTRG.1399.1	34.000	25.413	20.437	261.194	241.664	185.495
KWMTBOMO05405.mrna1	4.894	20.999	20.711	83.099	88.490	73.566
KWMTBOMO05406.mrna1	84.343	159.151	169.163	293.996	231.053	174.432
KWMTBOMO05407.mrna1	0.000	0.000	0.000	331.033	273.135	208.596
MSTRG.1399.3	0.000	16.587	20.563	0.000	0.000	0.000
MSTRG.1402.1	1.000	1.000	2.000	14.000	19.000	9.000
MSTRG.1395.1	5.765	3.543	2.455	2.005	5.571	6.701
MSTRG.1396.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05408.mrna1	1.000	1.000	1.000	73.000	48.000	74.007
KWMTBOMO05409.mrna1	18.277	16.480	6.979	49.488	42.235	38.208
MSTRG.1398.1	8.000	12.000	12.000	0.000	0.000	0.000
KWMTBOMO05410.mrna1	0.000	0.000	0.000	120.380	97.062	63.019
MSTRG.1404.1	0.000	0.000	0.000	25.008	22.000	17.000
MSTRG.1405.1	1.811	15.004	18.275	38.909	29.668	27.047
KWMTBOMO05411.mrna1	198.039	233.211	186.851	514.699	597.527	445.785
MSTRG.1406.1	11.000	13.000	22.000	0.000	1.000	2.000
MSTRG.1408.1	21.391	71.079	45.898	337.010	294.243	184.559
MSTRG.1408.2	24.203	30.429	26.875	69.740	56.970	45.116
KWMTBOMO05412.mrna1	15.077	10.248	0.000	100.746	97.623	78.325
MSTRG.1408.4	5.329	0.000	0.000	0.000	4.251	0.000
MSTRG.1408.5	0.000	10.770	23.301	19.596	13.515	0.000
KWMTBOMO05413.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05414.mrna1	0.000	2.216	1.972	0.000	6.354	6.492
MSTRG.1411.1	0.000	2.545	11.765	12.609	13.999	19.145
MSTRG.1411.2	19.900	31.385	20.540	62.117	82.990	42.108
MSTRG.1411.3	2.731	7.124	10.121	11.196	8.427	0.000
MSTRG.1407.1	3.000	0.000	1.000	0.000	0.000	0.000
MSTRG.1412.1	2427.732	2957.117	2770.394	0.000	0.000	0.000
MSTRG.1412.2	189.022	228.952	222.007	0.000	0.000	0.000
MSTRG.1413.1	107.477	93.599	140.463	51.638	92.896	43.502
MSTRG.1413.2	555.605	619.041	484.053	160.222	176.442	122.574
MSTRG.1414.1	2.000	0.000	1.000	2.000	1.000	0.000
KWMTBOMO05415.mrna1	1210.169	1414.491	1367.881	301.346	374.483	238.140
KWMTBOMO05416.mrna1	290.531	376.298	318.002	513.498	512.983	367.029
KWMTBOMO05417.mrna1	8.000	10.000	10.000	3.000	4.000	6.000
MSTRG.1418.1	716.681	563.152	677.815	464.665	468.041	276.450
MSTRG.1418.2	170.747	233.927	217.520	510.567	413.782	330.606
MSTRG.1418.3	588.789	753.204	937.158	168.862	310.637	249.494
KWMTBOMO05418.mrna1	0.000	160.430	15.661	16.171	14.072	0.000
MSTRG.1417.1	0.000	4.011	1.002	5.232	27.759	4.000
MSTRG.1419.1	77.142	99.393	87.445	169.052	234.654	203.757
MSTRG.1419.2	94.453	101.279	160.189	385.081	331.990	276.764
MSTRG.1420.1	0.000	0.000	6.000	0.000	0.000	0.000
KWMTBOMO05419.mrna1	7.304	7.341	24.832	6.339	8.522	18.965
KWMTBOMO05420.mrna1	108.259	170.461	103.541	309.847	257.493	191.609
MSTRG.1419.4	33.804	8.183	31.994	0.000	0.000	0.000
MSTRG.1423.1	1244.280	1642.047	1423.726	3186.658	4013.948	2240.188
MSTRG.1423.2	62.556	110.444	168.993	2061.654	1799.487	1332.072
KWMTBOMO05421.mrna1	812.166	884.150	1250.279	3444.676	4065.425	2355.365
KWMTBOMO05422.mrna1	17.005	31.000	27.000	125.735	128.002	91.000
MSTRG.1434.2	235.625	337.310	405.537	550.687	347.778	390.530
MSTRG.1434.1	0.000	16.325	0.000	13.756	0.000	11.156
MSTRG.1435.1	2.000	0.000	0.000	0.000	1.000	0.000
MSTRG.1434.3	0.000	0.000	0.000	727.016	690.157	878.825
MSTRG.1434.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1434.5	430.618	304.720	347.305	510.060	636.193	0.000
KWMTBOMO05423.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1434.7	0.000	30.370	63.591	78.069	32.350	34.135
KWMTBOMO05424.mrna1	0.000	7.302	3.049	0.000	0.000	6.005
MSTRG.1434.9	0.000	0.000	52.238	86.667	57.406	39.330
KWMTBOMO05425.mrna1	0.000	28.704	99.254	104.313	0.000	0.000
MSTRG.1434.11	0.000	0.000	0.000	16.027	60.253	88.471
KWMTBOMO05426.mrna1	482.978	513.568	468.022	581.794	645.359	472.877
MSTRG.1425.1	0.000	2.113	2.284	27.401	33.572	45.845
MSTRG.1425.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1425.3	126.700	166.747	129.968	197.753	276.723	164.443
MSTRG.1425.5	63.396	0.000	72.183	205.117	52.498	88.532
MSTRG.1425.4	354.957	472.971	541.146	1393.515	1235.663	970.094
KWMTBOMO05427.mrna1	8.405	10.347	0.000	17.897	22.120	9.170
MSTRG.1425.7	0.000	0.000	0.000	3.565	3.023	0.000
MSTRG.1425.8	0.000	37.980	0.000	0.000	69.899	0.000
KWMTBOMO05428.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1425.10	142.886	94.258	214.774	567.879	478.064	359.335
MSTRG.1427.1	51.816	79.129	75.243	238.718	232.901	125.262
KWMTBOMO05429.mrna1	103.743	69.966	104.216	61.114	197.807	161.583
MSTRG.1427.2	53.450	26.784	0.000	0.000	19.161	11.237
MSTRG.1427.4	10.887	15.968	32.810	53.394	20.864	37.723
MSTRG.1428.1	462.575	440.429	508.102	295.336	377.661	323.718
MSTRG.1428.2	126.949	112.161	158.322	0.000	10.464	0.000
MSTRG.1428.3	271.038	424.818	839.030	739.768	518.757	0.000
MSTRG.1428.4	444.624	340.142	341.913	241.415	332.768	409.158
KWMTBOMO05430.mrna1	0.000	0.000	114.876	146.803	122.769	230.825
KWMTBOMO05431.mrna1	5286.399	6040.500	6893.937	0.000	0.000	0.000
KWMTBOMO05432.mrna1	16.266	42.293	28.118	95.695	174.092	51.444
MSTRG.1431.1	22.820	39.828	15.473	87.142	100.492	53.127
KWMTBOMO05433.mrna1	11.090	12.585	13.429	44.180	37.489	34.334
KWMTBOMO05434.mrna1	51.966	96.932	76.052	73.724	28.176	0.000
MSTRG.1426.1	39.000	81.172	52.000	0.000	0.000	2.000
KWMTBOMO05435.mrna1	26.360	32.623	107.896	116.729	222.591	198.579
MSTRG.1436.2	160.806	164.779	120.152	460.553	479.082	146.970
MSTRG.1436.1	65.521	86.418	80.595	45.111	0.000	240.092
MSTRG.1436.4	0.000	0.000	0.000	91.191	124.502	0.000
MSTRG.1436.5	9.057	25.171	36.424	134.019	55.524	8.389
MSTRG.1438.1	35.275	26.885	30.069	40.329	45.467	21.100
MSTRG.1437.1	875.003	920.173	1049.644	1327.760	1293.508	890.336
KWMTBOMO05436.mrna1	683.328	873.775	972.091	290.375	379.512	276.654
MSTRG.1437.3	322.011	340.485	540.395	952.142	1015.302	648.134
MSTRG.1443.1	49.470	33.018	28.082	111.371	120.278	57.196
KWMTBOMO05437.mrna1	43.530	56.982	96.918	145.650	136.824	127.804
MSTRG.1444.1	46.055	49.000	49.864	116.591	98.037	75.258
MSTRG.1439.1	4.000	3.000	7.000	2.000	3.000	1.000
MSTRG.1440.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1441.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1442.1	1.131	4.000	3.000	2.000	4.000	1.000
KWMTBOMO05438.mrna1	28.299	48.647	48.678	19.404	22.141	8.178
MSTRG.1466.2	0.000	24.696	0.000	9.988	11.555	14.529
MSTRG.1466.3	16.701	4.668	10.337	3.607	4.764	6.292
MSTRG.1467.1	97.000	101.621	101.100	2.000	7.000	2.000
MSTRG.1468.1	541.934	875.427	1114.265	10553.206	13801.479	9063.680
MSTRG.1468.2	238.519	272.316	284.408	964.956	1061.667	778.391
KWMTBOMO05439.mrna1	51.086	49.659	38.921	53.553	48.458	21.235
MSTRG.1469.1	129.223	162.483	165.094	35.702	47.000	25.000
MSTRG.1469.2	3.777	25.941	19.471	2.298	0.000	0.000
KWMTBOMO05440.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1468.5	0.000	0.000	135.584	16606.712	24398.311	18108.971
MSTRG.1468.4	0.000	0.000	0.000	84665.945	97349.636	67338.859
MSTRG.1468.7	239.581	140.998	148.041	267.163	231.086	132.124
MSTRG.1468.8	199.634	243.149	350.143	585.750	294.995	452.007
KWMTBOMO05441.mrna1	0.000	0.000	0.000	4249.680	4503.694	3308.883
KWMTBOMO05442.mrna1	135.991	218.375	285.143	8542.555	11067.464	8011.696
MSTRG.1468.11	96.577	0.000	0.000	98.584	24.582	141.238
MSTRG.1468.10	0.000	0.000	0.000	47.580	0.000	0.000
KWMTBOMO05443.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05444.mrna1	262.054	551.823	327.936	9315.203	13723.684	8219.672
KWMTBOMO05445.mrna1	791.838	860.423	873.507	486.737	663.884	454.792
MSTRG.1470.1	20.910	22.957	8.370	14.387	24.108	2.152
MSTRG.1470.2	0.000	0.000	0.000	57.948	0.000	0.000
KWMTBOMO05446.mrna1	18.308	23.729	48.787	15.619	27.363	21.737
KWMTBOMO05447.mrna1	80.112	104.980	109.000	325.225	345.727	252.000
MSTRG.1446.1	47.892	59.733	56.960	128.499	150.011	96.017
MSTRG.1448.1	85.618	65.463	157.271	0.000	0.000	0.000
KWMTBOMO05448.mrna1	1372.168	1308.706	1431.107	7.001	14.000	6.000
KWMTBOMO05449.mrna1	2.370	10.832	0.000	0.000	0.000	0.000
MSTRG.1448.5	53.015	58.514	63.730	99.906	103.354	75.513
MSTRG.1448.3	0.000	0.000	0.000	0.000	71.082	0.000
MSTRG.1448.4	0.000	0.000	0.000	15.174	33.686	3.797
MSTRG.1448.6	0.000	63.768	0.000	198.573	138.075	93.690
KWMTBOMO05450.mrna1	2301.530	3254.167	309.229	3.861	0.000	0.000
MSTRG.1447.2	9296.237	10682.393	10122.837	17.139	12.381	0.000
MSTRG.1447.3	6249.498	4835.518	10749.404	0.000	4.619	17.000
MSTRG.1452.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05451.mrna1	19228.188	19322.021	24626.092	31.487	65.793	51.956
MSTRG.1453.3	11.505	0.000	0.000	64.544	0.000	30.228
MSTRG.1453.2	0.000	432.515	0.000	0.000	15.575	0.000
MSTRG.1453.1	90.506	78.098	50.016	143.383	109.516	93.742
MSTRG.1453.5	0.000	0.000	0.000	4.148	26.308	15.731
MSTRG.1453.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1453.7	0.000	0.000	0.000	0.000	8.905	0.000
MSTRG.1454.1	47.686	58.866	33.940	23.786	53.962	39.524
MSTRG.1454.2	17.325	10.989	30.201	41.443	52.773	36.855
KWMTBOMO05452.mrna1	94.083	110.173	120.865	100.987	112.902	69.621
MSTRG.1450.1	12.000	8.000	12.000	24.000	56.000	33.000
MSTRG.1451.1	0.000	0.000	0.000	0.000	0.000	1.001
KWMTBOMO05453.mrna1	64.933	49.628	97.901	212.165	229.914	140.820
MSTRG.1455.2	34.159	93.390	83.099	167.856	484.382	220.828
MSTRG.1455.3	340.588	404.755	418.180	332.262	359.652	277.622
MSTRG.1455.4	52.146	26.107	27.142	46.118	13.600	17.712
KWMTBOMO05454.mrna1	0.000	5.846	0.000	7.785	4.890	16.475
MSTRG.1459.1	227.266	233.871	327.687	661.162	632.472	467.197
KWMTBOMO05455.mrna1	0.000	11.736	0.000	0.000	29.722	41.651
MSTRG.1457.1	19.909	15.894	17.834	47.941	46.768	27.192
MSTRG.1458.1	41.000	55.003	45.000	80.013	92.014	54.000
MSTRG.1461.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1461.2	235.482	180.586	181.149	574.249	637.563	311.724
MSTRG.1461.3	174.540	272.027	289.852	835.128	799.176	653.189
KWMTBOMO05456.mrna1	0.000	27.199	0.000	0.000	21.974	76.538
KWMTBOMO05457.mrna1	0.000	0.000	4.278	0.000	4.087	3.920
KWMTBOMO05458.mrna1	43.044	9.849	37.761	65.444	107.107	39.774
KWMTBOMO05459.mrna1	0.000	11.614	6.007	6.917	8.103	4.066
MSTRG.1465.1	0.000	7.589	2.463	4.892	20.022	0.000
MSTRG.1460.1	2.000	0.000	1.000	0.000	0.000	0.000
MSTRG.1472.1	113.657	128.673	121.199	183.654	213.384	141.233
MSTRG.1473.1	259.123	255.601	309.210	442.026	426.330	338.754
KWMTBOMO05460.mrna1	0.000	0.000	13.721	21.655	16.632	0.000
KWMTBOMO05461.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1473.3	34.113	44.850	0.000	35.880	45.586	19.128
MSTRG.1473.5	430.536	418.118	466.916	482.258	453.507	421.577
KWMTBOMO05462.mrna1	121.077	221.035	51.000	3.000	2.000	2.000
KWMTBOMO05463.mrna1	13994.466	15160.832	16735.428	5.000	2.000	3.000
KWMTBOMO05464.mrna1	19613.911	23278.902	20975.212	31591.879	35281.821	22125.699
MSTRG.1477.1	5.451	21.924	16.105	204.526	171.012	168.507
MSTRG.1477.2	0.000	0.000	0.000	0.000	14.327	0.000
MSTRG.1477.3	252.162	189.386	318.852	288.184	209.084	183.116
MSTRG.1477.4	26.960	78.622	0.000	121.558	87.575	78.392
KWMTBOMO05465.mrna1	123.445	212.765	152.104	341.057	355.184	303.991
MSTRG.1478.1	0.000	8.317	5.059	4.298	8.700	0.000
KWMTBOMO05466.mrna1	3.000	0.000	1.429	6.308	7.125	1.572
MSTRG.1479.2	0.000	5.000	2.571	8.692	6.875	5.428
KWMTBOMO05467.mrna1	56.785	67.001	70.867	99.114	125.782	95.902
MSTRG.1475.2	2.215	2.000	3.133	5.888	2.218	1.098
MSTRG.1480.1	904.563	1099.796	1014.284	0.000	0.000	0.000
MSTRG.1481.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1481.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05468.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05469.mrna1	250.181	156.531	263.000	585.508	803.171	571.246
MSTRG.1482.2	0.000	129.412	0.000	468.105	358.980	276.426
MSTRG.1483.2	0.000	184.002	0.000	393.679	354.318	0.000
KWMTBOMO05470.mrna1	397.839	252.016	426.108	599.113	774.756	810.360
KWMTBOMO05471.mrna1	271.286	328.484	299.000	576.274	566.166	383.964
KWMTBOMO05472.mrna1	1591.249	1821.392	1771.478	0.000	0.000	0.000
KWMTBOMO05473.mrna1	11.452	10.757	7.659	9.000	15.000	10.000
MSTRG.1486.2	52.865	31.483	37.222	0.000	0.000	0.000
MSTRG.1486.3	24.682	35.781	17.565	0.000	0.000	0.000
KWMTBOMO05474.mrna1	135.445	128.577	159.446	342.809	415.000	315.000
MSTRG.1488.1	0.000	0.000	4.888	0.000	0.000	0.000
MSTRG.1488.2	44.670	11.750	14.519	12.090	15.385	32.410
MSTRG.1488.3	0.000	16.045	8.485	13.709	27.371	28.931
KWMTBOMO05475.mrna1	0.000	0.000	0.000	7.379	0.000	0.000
MSTRG.1488.5	448.027	532.842	444.696	995.039	1153.563	737.189
MSTRG.1488.6	1093.870	1231.955	1449.422	3074.915	2987.293	1990.993
KWMTBOMO05476.mrna1	234.067	345.691	294.938	517.144	491.803	355.720
MSTRG.1489.2	73.007	44.521	35.401	89.047	252.616	196.189
MSTRG.1489.3	85.773	78.242	80.859	16.081	32.004	43.092
KWMTBOMO05477.mrna1	26.000	28.102	27.000	56.000	60.082	35.000
KWMTBOMO05478.mrna1	44.000	55.000	67.000	229.336	242.498	183.141
KWMTBOMO05479.mrna1	356.926	433.074	392.887	803.611	944.582	658.810
MSTRG.1494.2	198.892	257.267	254.274	330.084	422.035	298.191
MSTRG.1495.1	93.040	45.000	59.000	9.000	11.000	6.000
MSTRG.1496.1	63.794	59.810	49.579	175.467	225.349	168.608
MSTRG.1496.2	62.277	80.388	64.042	296.296	161.618	146.446
KWMTBOMO05480.mrna1	23.095	5.860	32.714	95.648	137.618	105.256
MSTRG.1497.1	9.303	21.480	28.139	35.294	53.035	48.732
MSTRG.1498.1	1717.970	1974.454	1880.742	8.007	4.001	5.000
MSTRG.1499.1	0.000	0.000	0.000	0.000	0.000	10.908
KWMTBOMO05481.mrna1	1063.193	1262.482	1165.445	823.221	878.490	751.000
MSTRG.1499.2	7.031	93.830	34.704	66.301	100.930	30.917
KWMTBOMO05482.mrna1	59.529	49.840	70.248	87.937	105.170	62.097
MSTRG.1499.3	77.112	0.000	85.845	205.776	152.908	144.916
MSTRG.1499.4	154.183	127.547	163.894	161.831	173.064	125.055
MSTRG.1499.5	2.224	0.000	1.502	0.000	4.196	2.066
MSTRG.1499.6	0.000	0.000	6.220	2.280	1.958	0.000
MSTRG.1501.1	299.110	359.275	293.068	1338.682	1494.861	972.145
KWMTBOMO05483.mrna1	0.000	81.442	56.318	166.006	0.000	117.755
KWMTBOMO05484.mrna1	101.014	144.671	217.926	258.881	263.488	187.913
MSTRG.1503.2	78.783	97.291	85.126	151.457	163.285	99.070
MSTRG.1503.3	84.235	126.891	120.466	0.000	13.572	5.221
MSTRG.1504.1	200.016	230.657	214.988	245.022	277.460	197.001
MSTRG.1505.1	47.000	85.044	94.000	0.000	0.000	0.000
MSTRG.1492.1	0.969	1.092	0.000	1.118	6.552	2.985
MSTRG.1493.1	2.389	4.122	1.683	5.361	1.844	5.490
KWMTBOMO05485.mrna1	4.135	0.000	0.000	0.000	2.583	0.000
KWMTBOMO05486.mrna1	0.000	3.282	0.000	3.867	5.558	1.572
KWMTBOMO05487.mrna1	3.761	1.737	14.410	1.791	0.000	0.000
KWMTBOMO05488.mrna1	4.000	4.000	6.000	1.000	6.000	3.007
MSTRG.1502.1	0.000	0.000	0.000	0.000	0.000	0.932
MSTRG.1506.1	92.000	55.000	119.348	3.000	1.000	0.000
KWMTBOMO05489.mrna1	13.764	22.310	16.203	44.947	40.864	30.243
KWMTBOMO05490.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1508.1	6.000	2.000	4.000	5.000	8.481	8.000
KWMTBOMO05491.mrna1	0.000	0.000	1.000	3.000	7.000	0.000
KWMTBOMO05492.mrna1	0.000	0.000	0.000	0.000	1.000	0.000
MSTRG.1510.2	1.000	2.000	2.000	7.000	10.000	3.000
KWMTBOMO05493.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05494.mrna1	2.000	1.000	1.000	1.000	3.000	5.000
KWMTBOMO05495.mrna1	0.000	0.000	0.000	1.000	2.000	2.000
KWMTBOMO05496.mrna1	3.000	0.000	0.000	0.000	0.000	0.000
MSTRG.1511.1	0.000	11.000	4.000	14.000	24.012	11.000
KWMTBOMO05497.mrna1	8.000	20.000	6.000	24.200	73.003	45.000
MSTRG.1513.2	2.011	2.087	4.000	11.080	9.998	4.000
KWMTBOMO05498.mrna1	110.034	149.514	130.608	624.969	1140.270	545.326
MSTRG.1512.1	0.000	0.000	0.000	0.000	4.664	4.674
MSTRG.1514.1	115.669	138.102	139.499	903.722	901.853	633.106
MSTRG.1514.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05499.mrna1	11.155	16.687	31.247	53.758	61.695	43.520
KWMTBOMO05500.mrna1	0.000	7.115	9.157	0.000	0.000	0.000
KWMTBOMO05501.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05502.mrna1	109.976	143.823	256.020	34.666	43.310	24.608
KWMTBOMO05503.mrna1	404.287	462.024	587.056	340.194	345.993	259.974
KWMTBOMO05504.mrna1	4.000	4.001	3.000	54.000	66.000	32.000
MSTRG.1518.1	17.000	10.000	6.000	0.000	1.000	1.000
KWMTBOMO05505.mrna1	502.193	562.552	534.286	1203.412	1330.662	1016.407
KWMTBOMO05506.mrna1	13.366	15.664	13.605	100.470	70.519	50.630
MSTRG.1522.1	107.007	114.009	102.129	1.000	2.000	0.000
MSTRG.1521.2	22.026	13.312	31.227	20.549	29.366	24.702
MSTRG.1523.1	2970.762	3573.063	3587.960	0.000	0.000	0.000
MSTRG.1524.1	99.272	16.959	78.991	41.786	21.176	34.718
MSTRG.1524.2	405.306	349.868	326.153	241.423	351.155	196.849
KWMTBOMO05507.mrna1	1421.494	1741.421	1728.939	1652.308	2086.366	1467.351
MSTRG.1524.3	35.948	44.855	30.872	21.994	12.734	22.697
MSTRG.1524.4	12.272	29.532	25.127	0.000	0.000	0.000
MSTRG.1527.2	734.228	782.675	844.296	745.127	1565.508	1141.083
MSTRG.1527.1	16.370	18.802	36.094	56.433	25.607	11.873
KWMTBOMO05508.mrna1	0.000	10.906	7.204	0.000	2.312	0.000
MSTRG.1528.1	15.588	29.229	19.641	42.407	26.475	15.971
MSTRG.1528.2	0.000	13.608	26.624	0.000	0.000	0.000
MSTRG.1528.3	20.677	17.584	21.502	38.944	11.769	5.333
KWMTBOMO05509.mrna1	274.542	300.246	239.310	756.580	944.419	668.609
MSTRG.1528.6	38.927	32.878	28.028	72.607	21.352	34.452
MSTRG.1528.5	0.000	24.410	7.880	2.233	0.000	0.000
MSTRG.1528.4	314.797	435.666	408.944	104.932	106.009	79.695
KWMTBOMO05510.mrna1	2350.697	2724.937	2616.563	0.000	0.000	0.000
MSTRG.1529.1	104.103	61.559	55.433	91.605	151.858	56.983
MSTRG.1529.2	371.153	510.008	468.865	693.912	798.434	573.709
MSTRG.1529.3	106.856	101.409	145.774	463.493	610.634	366.946
MSTRG.1529.4	11.577	3.259	0.000	0.000	0.000	0.000
KWMTBOMO05511.mrna1	200.171	237.108	280.234	376.295	415.154	270.230
MSTRG.1526.1	1072.562	1228.757	1245.504	7639.722	7920.994	5012.075
MSTRG.1526.2	62.033	144.024	0.000	27.035	21.293	38.989
KWMTBOMO05512.mrna1	34.133	0.000	178.014	684.894	592.930	452.804
MSTRG.1526.4	0.000	0.000	0.000	36.166	44.213	12.748
MSTRG.1525.1	1.032	1.182	0.000	1.045	1.050	1.048
MSTRG.1530.1	26.704	21.804	8.094	14.233	26.562	21.039
MSTRG.1530.2	805.465	780.111	775.646	342.782	434.542	270.821
KWMTBOMO05513.mrna1	682.555	804.164	754.682	250.739	239.333	192.667
MSTRG.1530.3	195.967	199.293	215.374	165.687	109.917	117.862
KWMTBOMO05514.mrna1	76.084	81.011	69.000	233.972	272.375	180.223
MSTRG.1530.5	22.666	22.613	25.668	21.006	13.553	3.936
MSTRG.1530.6	723.976	363.983	501.954	189.640	256.721	162.099
MSTRG.1532.1	973.409	1071.057	1023.285	424.937	690.385	429.391
KWMTBOMO05515.mrna1	483.926	595.359	658.957	1559.223	1534.322	1181.430
MSTRG.1532.3	422.572	464.750	618.435	1137.555	1305.118	862.350
MSTRG.1535.1	69.166	0.000	33.380	345.501	220.522	240.577
MSTRG.1535.2	89.945	151.866	133.758	417.855	443.509	120.887
MSTRG.1535.3	12.670	114.288	0.000	196.696	349.724	278.539
MSTRG.1535.4	15.420	0.000	0.000	0.000	0.000	0.000
KWMTBOMO05516.mrna1	89.422	0.000	91.297	392.259	352.825	248.710
MSTRG.1535.6	53.396	93.080	92.875	507.061	639.695	368.651
KWMTBOMO05517.mrna1	35.571	47.889	49.953	94.967	118.506	94.317
MSTRG.1536.2	298.615	335.191	367.303	625.861	657.813	408.612
KWMTBOMO05518.mrna1	31.717	45.182	34.000	35.000	51.094	25.000
KWMTBOMO05519.mrna1	569.086	1090.459	529.901	2283.641	2879.931	1727.673
MSTRG.1537.1	0.000	78.948	0.000	0.000	0.000	0.000
MSTRG.1537.2	84.123	6.659	103.746	0.000	0.000	0.000
